Program,Year,State,State ANSI,County,County ANSI,FIPS,Commodity,Data Item,Value
SURVEY,1985,NORTH CAROLINA,37,ALAMANCE,1,37001,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",19
SURVEY,1985,NORTH CAROLINA,37,ALAMANCE,1,37001,SWEET POTATOES,"SWEET POTATOES - YIELD, MEASURED IN CWT / ACRE",110
SURVEY,1985,SOUTH CAROLINA,45,ABBEVILLE,1,45001,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",81.3
SURVEY,1985,SOUTH CAROLINA,45,ABBEVILLE,1,45001,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",414
SURVEY,1985,SOUTH CAROLINA,45,ABBEVILLE,1,45001,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",16.2
SURVEY,1984,GEORGIA,13,APPLING,1,13001,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",89.6
SURVEY,1984,GEORGIA,13,APPLING,1,13001,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",3325
SURVEY,1984,GEORGIA,13,APPLING,1,13001,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",28.7
SURVEY,1984,NORTH CAROLINA,37,ALAMANCE,1,37001,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",88
SURVEY,1984,NORTH CAROLINA,37,ALAMANCE,1,37001,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",24
SURVEY,1984,NORTH CAROLINA,37,ALAMANCE,1,37001,SWEET POTATOES,"SWEET POTATOES - YIELD, MEASURED IN CWT / ACRE",110
SURVEY,1984,SOUTH CAROLINA,45,ABBEVILLE,1,45001,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",77.8
SURVEY,1984,SOUTH CAROLINA,45,ABBEVILLE,1,45001,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",15.1
SURVEY,1983,GEORGIA,13,APPLING,1,13001,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",68.1
SURVEY,1983,GEORGIA,13,APPLING,1,13001,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2530
SURVEY,1983,GEORGIA,13,APPLING,1,13001,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",19.5
SURVEY,1983,NORTH CAROLINA,37,ALAMANCE,1,37001,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36
SURVEY,1983,NORTH CAROLINA,37,ALAMANCE,1,37001,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",14
SURVEY,1983,NORTH CAROLINA,37,ALAMANCE,1,37001,SWEET POTATOES,"SWEET POTATOES - YIELD, MEASURED IN CWT / ACRE",100
SURVEY,1983,SOUTH CAROLINA,45,ABBEVILLE,1,45001,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",46
SURVEY,1983,SOUTH CAROLINA,45,ABBEVILLE,1,45001,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",14.4
SURVEY,1982,GEORGIA,13,APPLING,1,13001,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",81.8
SURVEY,1982,GEORGIA,13,APPLING,1,13001,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2705
SURVEY,1982,GEORGIA,13,APPLING,1,13001,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30.1
SURVEY,1982,NORTH CAROLINA,37,ALAMANCE,1,37001,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",82
SURVEY,1982,NORTH CAROLINA,37,ALAMANCE,1,37001,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",23
SURVEY,1982,SOUTH CAROLINA,45,ABBEVILLE,1,45001,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",58.8
SURVEY,1982,SOUTH CAROLINA,45,ABBEVILLE,1,45001,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",16.1
SURVEY,1981,GEORGIA,13,APPLING,1,13001,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.9
SURVEY,1981,GEORGIA,13,APPLING,1,13001,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2735
SURVEY,1981,GEORGIA,13,APPLING,1,13001,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",22.5
SURVEY,1981,NORTH CAROLINA,37,ALAMANCE,1,37001,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",85
SURVEY,1981,NORTH CAROLINA,37,ALAMANCE,1,37001,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",25
SURVEY,1981,SOUTH CAROLINA,45,ABBEVILLE,1,45001,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.1
SURVEY,1981,SOUTH CAROLINA,45,ABBEVILLE,1,45001,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",11.4
SURVEY,1980,GEORGIA,13,APPLING,1,13001,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",23.4
SURVEY,1980,GEORGIA,13,APPLING,1,13001,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",1000
SURVEY,1980,GEORGIA,13,APPLING,1,13001,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",11.4
SURVEY,1980,NORTH CAROLINA,37,ALAMANCE,1,37001,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",60
SURVEY,1980,NORTH CAROLINA,37,ALAMANCE,1,37001,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",18
SURVEY,1980,SOUTH CAROLINA,45,ABBEVILLE,1,45001,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",25.4
SURVEY,1980,SOUTH CAROLINA,45,ABBEVILLE,1,45001,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",182
SURVEY,1980,SOUTH CAROLINA,45,ABBEVILLE,1,45001,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",11
SURVEY,2017,GEORGIA,13,ATKINSON,3,13003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",192.3
SURVEY,2017,GEORGIA,13,ATKINSON,3,13003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",811
SURVEY,2017,GEORGIA,13,ATKINSON,3,13003,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",3784
SURVEY,2017,NORTH CAROLINA,37,ALEXANDER,3,37003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",132
SURVEY,2017,NORTH CAROLINA,37,ALEXANDER,3,37003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.1
SURVEY,2017,SOUTH CAROLINA,45,AIKEN,3,45003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",24.3
SURVEY,2016,GEORGIA,13,ATKINSON,3,13003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",123.5
SURVEY,2016,GEORGIA,13,ATKINSON,3,13003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",983
SURVEY,2016,GEORGIA,13,ATKINSON,3,13003,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",3449
SURVEY,2016,NORTH CAROLINA,37,ALEXANDER,3,37003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",121.8
SURVEY,2016,SOUTH CAROLINA,45,AIKEN,3,45003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",106.7
SURVEY,2016,SOUTH CAROLINA,45,AIKEN,3,45003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",27.5
SURVEY,2015,GEORGIA,13,ATKINSON,3,13003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",163.3
SURVEY,2015,GEORGIA,13,ATKINSON,3,13003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",963
SURVEY,2015,GEORGIA,13,ATKINSON,3,13003,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",4265
SURVEY,2015,SOUTH CAROLINA,45,AIKEN,3,45003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",70.3
SURVEY,2015,SOUTH CAROLINA,45,AIKEN,3,45003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",26.8
SURVEY,2014,GEORGIA,13,ATKINSON,3,13003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",164.8
SURVEY,2014,GEORGIA,13,ATKINSON,3,13003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",747
SURVEY,2014,GEORGIA,13,ATKINSON,3,13003,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",4288
SURVEY,2014,NORTH CAROLINA,37,ALEXANDER,3,37003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",139.4
SURVEY,2014,NORTH CAROLINA,37,ALEXANDER,3,37003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.8
SURVEY,2014,SOUTH CAROLINA,45,AIKEN,3,45003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",81.3
SURVEY,2014,SOUTH CAROLINA,45,AIKEN,3,45003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",28.7
SURVEY,2013,GEORGIA,13,ATKINSON,3,13003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",148.7
SURVEY,2013,GEORGIA,13,ATKINSON,3,13003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",905
SURVEY,2013,GEORGIA,13,ATKINSON,3,13003,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",3541
SURVEY,2013,NORTH CAROLINA,37,ALEXANDER,3,37003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",130.8
SURVEY,2013,NORTH CAROLINA,37,ALEXANDER,3,37003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40
SURVEY,2013,SOUTH CAROLINA,45,AIKEN,3,45003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",143.9
SURVEY,2013,SOUTH CAROLINA,45,AIKEN,3,45003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",753
SURVEY,2013,SOUTH CAROLINA,45,AIKEN,3,45003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",25.1
SURVEY,2012,GEORGIA,13,ATKINSON,3,13003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",173.3
SURVEY,2012,GEORGIA,13,ATKINSON,3,13003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",1129
SURVEY,2012,GEORGIA,13,ATKINSON,3,13003,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",3240
SURVEY,2012,NORTH CAROLINA,37,ALEXANDER,3,37003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42.9
SURVEY,2012,SOUTH CAROLINA,45,AIKEN,3,45003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",100
SURVEY,2012,SOUTH CAROLINA,45,AIKEN,3,45003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",1058
SURVEY,2012,SOUTH CAROLINA,45,AIKEN,3,45003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",29.7
SURVEY,2011,GEORGIA,13,ATKINSON,3,13003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",821
SURVEY,2011,NORTH CAROLINA,37,ALEXANDER,3,37003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",116.2
SURVEY,2011,NORTH CAROLINA,37,ALEXANDER,3,37003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.3
SURVEY,2011,SOUTH CAROLINA,45,AIKEN,3,45003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",65.2
SURVEY,2011,SOUTH CAROLINA,45,AIKEN,3,45003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",757
SURVEY,2011,SOUTH CAROLINA,45,AIKEN,3,45003,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",3025
SURVEY,2011,SOUTH CAROLINA,45,AIKEN,3,45003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",16.2
SURVEY,2010,GEORGIA,13,ATKINSON,3,13003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",149.8
SURVEY,2010,GEORGIA,13,ATKINSON,3,13003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",898
SURVEY,2010,NORTH CAROLINA,37,ALEXANDER,3,37003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",72.5
SURVEY,2010,NORTH CAROLINA,37,ALEXANDER,3,37003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32
SURVEY,2010,SOUTH CAROLINA,45,AIKEN,3,45003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",48.6
SURVEY,2010,SOUTH CAROLINA,45,AIKEN,3,45003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",823
SURVEY,2010,SOUTH CAROLINA,45,AIKEN,3,45003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",16.4
SURVEY,2009,GEORGIA,13,ATKINSON,3,13003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",99
SURVEY,2009,GEORGIA,13,ATKINSON,3,13003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",1001
SURVEY,2009,NORTH CAROLINA,37,ALEXANDER,3,37003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",29.5
SURVEY,2009,SOUTH CAROLINA,45,AIKEN,3,45003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",51
SURVEY,2009,SOUTH CAROLINA,45,AIKEN,3,45003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",25
SURVEY,2008,GEORGIA,13,ATKINSON,3,13003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",941
SURVEY,2008,NORTH CAROLINA,37,ALEXANDER,3,37003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",106
SURVEY,2008,NORTH CAROLINA,37,ALEXANDER,3,37003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37
SURVEY,2008,SOUTH CAROLINA,45,AIKEN,3,45003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",48
SURVEY,2008,SOUTH CAROLINA,45,AIKEN,3,45003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",26
SURVEY,2007,GEORGIA,13,ATKINSON,3,13003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",106
SURVEY,2007,GEORGIA,13,ATKINSON,3,13003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",803
SURVEY,2007,GEORGIA,13,ATKINSON,3,13003,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",3010
SURVEY,2007,NORTH CAROLINA,37,ALEXANDER,3,37003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",45
SURVEY,2007,NORTH CAROLINA,37,ALEXANDER,3,37003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",15
SURVEY,2007,SOUTH CAROLINA,45,AIKEN,3,45003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",67
SURVEY,2007,SOUTH CAROLINA,45,AIKEN,3,45003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",408
SURVEY,2007,SOUTH CAROLINA,45,AIKEN,3,45003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",20
SURVEY,2006,GEORGIA,13,ATKINSON,3,13003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",89
SURVEY,2006,GEORGIA,13,ATKINSON,3,13003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",743
SURVEY,2006,GEORGIA,13,ATKINSON,3,13003,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2215
SURVEY,2006,NORTH CAROLINA,37,ALEXANDER,3,37003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",100
SURVEY,2006,NORTH CAROLINA,37,ALEXANDER,3,37003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38
SURVEY,2006,SOUTH CAROLINA,45,AIKEN,3,45003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",103
SURVEY,2006,SOUTH CAROLINA,45,AIKEN,3,45003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",994
SURVEY,2006,SOUTH CAROLINA,45,AIKEN,3,45003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",28
SURVEY,2005,GEORGIA,13,ATKINSON,3,13003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",128
SURVEY,2005,GEORGIA,13,ATKINSON,3,13003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",960
SURVEY,2005,GEORGIA,13,ATKINSON,3,13003,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",3245
SURVEY,2005,NORTH CAROLINA,37,ALEXANDER,3,37003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",140
SURVEY,2005,NORTH CAROLINA,37,ALEXANDER,3,37003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35
SURVEY,2005,SOUTH CAROLINA,45,AIKEN,3,45003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",114
SURVEY,2005,SOUTH CAROLINA,45,AIKEN,3,45003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",647
SURVEY,2005,SOUTH CAROLINA,45,AIKEN,3,45003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",17
SURVEY,2004,GEORGIA,13,ATKINSON,3,13003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",104
SURVEY,2004,GEORGIA,13,ATKINSON,3,13003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",665
SURVEY,2004,GEORGIA,13,ATKINSON,3,13003,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2730
SURVEY,2004,GEORGIA,13,ATKINSON,3,13003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30
SURVEY,2004,NORTH CAROLINA,37,ALEXANDER,3,37003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",117
SURVEY,2004,NORTH CAROLINA,37,ALEXANDER,3,37003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42
SURVEY,2004,SOUTH CAROLINA,45,AIKEN,3,45003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",85
SURVEY,2004,SOUTH CAROLINA,45,AIKEN,3,45003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",1140
SURVEY,2004,SOUTH CAROLINA,45,AIKEN,3,45003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",24
SURVEY,2003,GEORGIA,13,ATKINSON,3,13003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",123
SURVEY,2003,GEORGIA,13,ATKINSON,3,13003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",764
SURVEY,2003,GEORGIA,13,ATKINSON,3,13003,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2950
SURVEY,2003,GEORGIA,13,ATKINSON,3,13003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33
SURVEY,2003,NORTH CAROLINA,37,ALEXANDER,3,37003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",104
SURVEY,2003,NORTH CAROLINA,37,ALEXANDER,3,37003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33
SURVEY,2003,SOUTH CAROLINA,45,AIKEN,3,45003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",79
SURVEY,2003,SOUTH CAROLINA,45,AIKEN,3,45003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",652
SURVEY,2003,SOUTH CAROLINA,45,AIKEN,3,45003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",23
SURVEY,2002,GEORGIA,13,ATKINSON,3,13003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",95
SURVEY,2002,GEORGIA,13,ATKINSON,3,13003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",672
SURVEY,2002,GEORGIA,13,ATKINSON,3,13003,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",3485
SURVEY,2002,NORTH CAROLINA,37,ALEXANDER,3,37003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",45
SURVEY,2002,NORTH CAROLINA,37,ALEXANDER,3,37003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",21
SURVEY,2002,SOUTH CAROLINA,45,AIKEN,3,45003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",51
SURVEY,2002,SOUTH CAROLINA,45,AIKEN,3,45003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",313
SURVEY,2002,SOUTH CAROLINA,45,AIKEN,3,45003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",17
SURVEY,2001,GEORGIA,13,ATKINSON,3,13003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",135
SURVEY,2001,GEORGIA,13,ATKINSON,3,13003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",730
SURVEY,2001,GEORGIA,13,ATKINSON,3,13003,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",3125
SURVEY,2001,GEORGIA,13,ATKINSON,3,13003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33
SURVEY,2001,NORTH CAROLINA,37,ALEXANDER,3,37003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",80
SURVEY,2001,NORTH CAROLINA,37,ALEXANDER,3,37003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40
SURVEY,2001,SOUTH CAROLINA,45,AIKEN,3,45003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",87
SURVEY,2001,SOUTH CAROLINA,45,AIKEN,3,45003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",723
SURVEY,2001,SOUTH CAROLINA,45,AIKEN,3,45003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",17
SURVEY,2000,GEORGIA,13,ATKINSON,3,13003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",84
SURVEY,2000,GEORGIA,13,ATKINSON,3,13003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",614
SURVEY,2000,GEORGIA,13,ATKINSON,3,13003,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2715
SURVEY,2000,GEORGIA,13,ATKINSON,3,13003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",22
SURVEY,2000,NORTH CAROLINA,37,ALEXANDER,3,37003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",62
SURVEY,2000,NORTH CAROLINA,37,ALEXANDER,3,37003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30
SURVEY,2000,SOUTH CAROLINA,45,AIKEN,3,45003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35
SURVEY,2000,SOUTH CAROLINA,45,AIKEN,3,45003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",521
SURVEY,2000,SOUTH CAROLINA,45,AIKEN,3,45003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",21
SURVEY,1999,GEORGIA,13,ATKINSON,3,13003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",80
SURVEY,1999,GEORGIA,13,ATKINSON,3,13003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",695
SURVEY,1999,GEORGIA,13,ATKINSON,3,13003,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2860
SURVEY,1999,GEORGIA,13,ATKINSON,3,13003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",20
SURVEY,1999,NORTH CAROLINA,37,ALEXANDER,3,37003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",68
SURVEY,1999,NORTH CAROLINA,37,ALEXANDER,3,37003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",27
SURVEY,1999,SOUTH CAROLINA,45,AIKEN,3,45003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",55
SURVEY,1999,SOUTH CAROLINA,45,AIKEN,3,45003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",420
SURVEY,1999,SOUTH CAROLINA,45,AIKEN,3,45003,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",1915
SURVEY,1999,SOUTH CAROLINA,45,AIKEN,3,45003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",19
SURVEY,1998,GEORGIA,13,ATKINSON,3,13003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",68.6
SURVEY,1998,GEORGIA,13,ATKINSON,3,13003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",680
SURVEY,1998,GEORGIA,13,ATKINSON,3,13003,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2925
SURVEY,1998,GEORGIA,13,ATKINSON,3,13003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",25.9
SURVEY,1998,NORTH CAROLINA,37,ALEXANDER,3,37003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",41
SURVEY,1998,NORTH CAROLINA,37,ALEXANDER,3,37003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",27
SURVEY,1998,SOUTH CAROLINA,45,AIKEN,3,45003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",21
SURVEY,1998,SOUTH CAROLINA,45,AIKEN,3,45003,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",593
SURVEY,1998,SOUTH CAROLINA,45,AIKEN,3,45003,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",2965
SURVEY,1998,SOUTH CAROLINA,45,AIKEN,3,45003,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",13
SURVEY,1997,GEORGIA,13,ATKINSON,3,13003,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",103
